,monthly_rent,property_type,rooms,parking,bathroom,size,furnished,region,AC,Cooking,Internet,Pub_Trsp,No_Afac,Washing_Machine,BBQ,Club_House,Gym,Jog,Lift,Minimart,MP_Hall,No_Fac,Parking,Playground,Sauna,Security,Squash,Pool,Tennis
18546,1200.0,2,0,1.0,1.0,500,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18547,1500.0,0,2,0.0,2.0,1044,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
18548,1699.0,7,2,0.0,2.0,1028,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18549,1100.0,0,2,0.0,2.0,850,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0
18550,800.0,0,2,0.0,2.0,850,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18551,750.0,0,2,1.0,2.0,900,2,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0
18552,1100.0,7,0,1.0,1.0,650,2,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0
18553,2800.0,7,2,0.0,2.0,985,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18554,1500.0,2,2,1.0,2.0,901,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
18555,2500.0,7,2,0.0,2.0,815,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18556,1600.0,0,2,0.0,2.0,920,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18557,1200.0,0,2,0.0,2.0,863,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18558,1300.0,0,2,0.0,2.0,813,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18559,900.0,0,2,2.0,2.0,1166,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
18560,900.0,0,2,0.0,2.0,774,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
18561,1300.0,7,2,1.0,2.0,842,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
18562,1300.0,7,1,1.0,1.0,478,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
18563,1100.0,2,2,1.0,2.0,1181,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1
18564,1200.0,0,2,0.0,2.0,1150,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18565,500.0,0,1,0.0,1.0,700,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18566,1600.0,7,1,1.0,2.0,678,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
18567,2200.0,2,1,1.0,2.0,650,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
18568,1100.0,2,2,2.0,2.0,1010,2,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
18569,750.0,2,1,0.0,1.0,590,2,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
18570,2500.0,7,2,0.0,2.0,815,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18571,600.0,2,2,0.0,2.0,150,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1
18572,750.0,2,1,1.0,1.0,590,2,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
18573,1800.0,7,2,0.0,2.0,875,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18574,1600.0,7,0,1.0,1.0,475,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
18575,1150.0,7,2,2.0,2.0,1065,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
18576,1100.0,2,2,2.0,2.0,1010,2,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
18577,1000.0,0,2,2.0,2.0,750,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
18578,700.0,0,2,1.0,2.0,685,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18579,1800.0,2,1,2.0,2.0,650,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18580,2500.0,2,2,2.0,2.0,810,2,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18581,1400.0,2,1,2.0,2.0,709,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
18582,1450.0,7,1,2.0,2.0,750,2,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
18583,1000.0,0,2,0.0,2.0,850,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18584,1600.0,2,1,2.0,1.0,650,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
18585,1400.0,0,2,1.0,2.0,845,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
18586,1700.0,2,2,1.0,2.0,800,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1
18587,1100.0,7,0,1.0,1.0,500,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18588,1800.0,7,1,0.0,2.0,791,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18589,1400.0,7,1,2.0,2.0,960,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
18590,1400.0,0,2,1.0,2.0,900,2,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
18591,1500.0,7,1,0.0,2.0,650,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18592,2800.0,7,2,1.0,2.0,765,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
18593,1800.0,7,1,0.0,1.0,478,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18594,1500.0,2,2,1.0,2.0,960,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1
18595,1250.0,0,2,2.0,2.0,850,2,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0
18596,1100.0,7,2,1.0,2.0,842,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18597,1100.0,7,2,0.0,2.0,842,2,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18598,1150.0,7,1,2.0,2.0,750,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18599,2000.0,2,2,3.0,2.0,1200,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18600,1300.0,7,2,2.0,2.0,901,2,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18601,1300.0,0,2,2.0,2.0,920,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
18602,2600.0,7,2,0.0,2.0,985,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18603,1750.0,2,3,1.0,2.0,1150,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
18604,1200.0,7,0,0.0,1.0,550,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0
18605,1200.0,2,0,1.0,1.0,525,2,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0
18606,1400.0,2,2,0.0,2.0,1075,2,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0
18607,900.0,0,2,1.0,2.0,820,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
18608,1100.0,7,2,2.0,2.0,842,2,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18609,2600.0,7,2,0.0,2.0,985,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18610,1050.0,2,1,2.0,1.0,590,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18611,1000.0,0,2,0.0,2.0,1100,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
18612,1100.0,7,2,1.0,2.0,842,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
18613,600.0,2,1,1.0,1.0,600,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18614,600.0,2,1,1.0,1.0,600,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18615,700.0,0,2,0.0,2.0,650,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18616,650.0,4,2,10.0,2.0,650,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18617,700.0,7,0,0.0,1.0,250,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
18618,1600.0,7,1,2.0,2.0,850,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18619,1200.0,2,3,1.0,3.0,1055,2,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0
18620,700.0,7,0,0.0,1.0,250,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
18621,1700.0,7,2,0.0,2.0,890,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18622,1800.0,0,2,1.0,2.0,1044,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0
18623,1100.0,7,2,1.0,2.0,842,2,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
18624,1600.0,0,2,2.0,2.0,900,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
18625,2900.0,7,2,0.0,2.0,985,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18626,1500.0,7,1,0.0,2.0,750,2,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18627,1350.0,2,2,1.0,2.0,900,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
18628,2400.0,2,1,0.0,2.0,1000,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0
18629,1300.0,0,2,1.0,2.0,1044,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0
18630,1200.0,2,1,2.0,2.0,752,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
18631,1200.0,0,2,2.0,2.0,939,2,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18632,800.0,0,1,1.0,1.0,600,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
18633,1100.0,7,2,1.0,2.0,750,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
18634,1150.0,0,2,0.0,2.0,900,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18635,1500.0,0,2,0.0,2.0,950,2,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
18636,1350.0,0,2,0.0,2.0,930,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
18637,1200.0,7,2,1.0,2.0,800,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18638,650.0,4,2,1.0,2.0,650,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18639,1150.0,0,2,0.0,2.0,850,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18640,882.0,2,2,2.0,2.0,1015,2,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
18641,889.0,2,2,2.0,2.0,1015,2,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
18642,1150.0,7,0,1.0,1.0,511,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18643,2700.0,2,2,0.0,2.0,1010,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18644,999.0,2,2,2.0,2.0,1055,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18645,1200.0,2,0,0.0,1.0,952,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18646,1000.0,2,2,1.0,1.0,937,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0
18647,1650.0,2,2,2.0,2.0,1055,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
18648,1200.0,2,0,1.0,1.0,600,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18649,1100.0,0,2,1.0,2.0,1008,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18650,1350.0,0,2,1.0,2.0,1000,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
18651,1650.0,2,2,1.0,2.0,1468,2,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0
18652,400.0,0,1,0.0,1.0,484,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18653,1050.0,7,1,0.0,1.0,560,2,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
18654,2600.0,7,2,0.0,2.0,985,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18655,1100.0,2,2,2.0,2.0,1000,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18656,1100.0,4,2,0.0,2.0,850,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
18657,550.0,0,2,0.0,1.0,657,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18658,2000.0,7,2,0.0,2.0,1057,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18659,1000.0,0,1,2.0,2.0,1055,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
18660,3500.0,7,2,3.0,2.0,1205,2,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
18661,883.0,2,2,2.0,2.0,1015,2,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
18662,550.0,4,2,0.0,2.0,667,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18663,1400.0,2,0,0.0,1.0,952,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18664,450.0,4,1,0.0,1.0,603,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18665,800.0,0,2,1.0,2.0,700,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
18666,1280.0,8,0,1.0,1.0,500,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
18667,750.0,4,2,0.0,1.0,750,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18668,900.0,0,2,1.0,2.0,850,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18669,1500.0,2,3,2.0,2.0,1400,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18670,1400.0,2,2,1.0,2.0,915,2,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0
18671,1400.0,7,1,2.0,1.0,800,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18672,950.0,0,2,2.0,2.0,950,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
18673,1000.0,2,2,0.0,2.0,1000,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
18674,2100.0,7,3,2.0,3.0,1310,2,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
18675,1600.0,7,1,0.0,1.0,450,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0
18676,1000.0,7,2,0.0,3.0,1055,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18677,900.0,0,2,0.0,2.0,900,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18678,1300.0,0,0,1.0,1.0,500,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18679,1800.0,7,2,0.0,2.0,1046,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18680,1499.0,2,2,2.0,2.0,880,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
18681,800.0,7,0,1.0,1.0,539,2,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18682,500.0,0,2,0.0,2.0,650,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18683,1600.0,2,2,2.0,2.0,860,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
18684,1000.0,0,0,1.0,1.0,600,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18685,1400.0,7,0,1.0,1.0,700,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18686,400.0,0,2,0.0,2.0,650,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18687,1450.0,7,1,2.0,2.0,854,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18688,1200.0,2,2,2.0,2.0,1538,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0
18689,1399.0,2,2,2.0,2.0,850,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0
18690,1899.0,2,2,2.0,2.0,950,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18691,1999.0,2,2,2.0,3.0,1499,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18692,1000.0,2,2,2.0,2.0,950,2,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1
18693,1800.0,7,1,0.0,2.0,700,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18694,1500.0,0,2,0.0,2.0,1100,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
18695,2600.0,7,2,0.0,2.0,985,2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
18696,1300.0,2,2,1.0,2.0,1050,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
18697,1200.0,2,2,1.0,2.0,1060,2,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1
18698,1400.0,6,0,1.0,1.0,756,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
18699,4000.0,7,2,0.0,2.0,936,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1
18700,2800.0,7,1,0.0,1.0,624,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1
18701,1300.0,0,2,1.0,2.0,800,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
18702,1250.0,0,2,0.0,2.0,850,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
18703,1500.0,7,2,1.0,2.0,875,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
18704,1200.0,7,0,1.0,1.0,560,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
18705,1700.0,0,1,0.0,2.0,861,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18706,1200.0,2,0,1.0,1.0,450,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0
18707,1100.0,0,2,1.0,2.0,850,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18708,1850.0,7,1,2.0,2.0,771,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
18709,1500.0,0,2,1.0,2.0,900,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
18710,1700.0,7,1,1.0,2.0,700,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18711,1000.0,4,1,1.0,2.0,650,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18712,3400.0,7,3,0.0,2.0,966,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0
18713,1500.0,7,2,1.0,2.0,1040,2,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
18714,1400.0,0,0,1.0,1.0,450,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
18715,900.0,7,0,1.0,1.0,600,2,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
18716,900.0,7,0,0.0,1.0,100,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18717,500.0,0,2,0.0,2.0,650,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18718,1200.0,2,2,0.0,2.0,1046,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18719,1600.0,7,1,2.0,2.0,859,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
18720,3500.0,7,2,0.0,3.0,900,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18721,1400.0,2,2,1.0,2.0,1196,2,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0
18722,1300.0,2,2,2.0,2.0,1250,2,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0
18723,1000.0,0,2,1.0,3.0,1300,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
18724,1000.0,2,2,1.0,2.0,840,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
18725,1800.0,7,2,2.0,2.0,1162,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18726,980.0,7,0,0.0,1.0,100,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0
18727,1400.0,7,2,2.0,3.0,1162,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18728,1800.0,7,2,2.0,3.0,1162,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18729,1300.0,2,0,0.0,1.0,614,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
18730,1400.0,7,1,2.0,2.0,850,2,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
18731,2000.0,7,1,1.0,1.0,650,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18732,950.0,0,2,1.0,2.0,850,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
18733,1200.0,2,0,1.0,1.0,450,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
18734,1500.0,7,1,2.0,2.0,890,2,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
18735,750.0,7,0,0.0,1.0,100,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0
18736,1300.0,7,1,2.0,2.0,800,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18737,1300.0,7,1,2.0,2.0,800,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18738,1100.0,0,0,1.0,1.0,600,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18739,2600.0,2,2,2.0,2.0,1020,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1
18740,1050.0,2,0,1.0,1.0,460,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18741,1050.0,7,0,1.0,1.0,363,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18742,1300.0,7,0,1.0,2.0,750,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18743,1000.0,2,0,1.0,1.0,421,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0
18744,1000.0,2,0,1.0,1.0,421,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0
18745,1050.0,2,0,1.0,1.0,400,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0
18746,1500.0,7,1,2.0,2.0,900,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
18747,1300.0,2,2,2.0,3.0,1162,2,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
18748,850.0,2,0,1.0,1.0,600,2,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
